res_id,distr_id,name,city,latitude,longitude,zipcode,address,res_id_1,distr_id_1,name_1,city_1,latitude_1,longitude_1,zipcode_1,address_1
109,60000009,Angels in my Kitchen,New Delhi,28.573876489899998,77.23034285,0,"Shop 31, Defence Colony Market, Defence Colony, New Delhi",1507,60000009,Angels in my Kitchen,New Delhi,28.573876489899998,77.23034285,0,"Shop 31, Defence Colony Market, Defence Colony, New Delhi"
110,60000009,Angels in my Kitchen,New Delhi,28.53108539,77.15385228,0,"15, B-10 Market, Vasant Kunj, New Delhi",1509,60000009,Angels in my Kitchen,New Delhi,28.53108539,77.15385228,0,"15, B-10 Market, Vasant Kunj, New Delhi"
111,60000009,The Big Chill,New Delhi,28.600578501999998,77.22732402,0,"68-A, Khan Market, New Delhi",1614,60000009,The Big Chill,New Delhi,28.600578501999998,77.22732402,0,"68-A, Khan Market, New Delhi"
112,60000009,The Clay Oven,New Delhi,28.557399816700002,77.20493596,110016,"D-1, Hotel Park Residency, Green Park, New Delhi




",1621,60000009,The Clay Oven,New Delhi,28.557399816700002,77.20493596,110016,"D-1, Hotel Park Residency, Green Park, New Delhi




"
113,60000009,Gupta Ji Ka Dhaba,New Delhi,28.55829593,77.20608864,0,"26/1, Yusuf Sarai Village, Hauz Khas, New Delhi",1625,60000009,Gupta Ji Ka Dhaba,New Delhi,28.55829593,77.20608864,0,"26/1, Yusuf Sarai Village, Hauz Khas, New Delhi"
114,60000009,Amar Jyoti,New Delhi,28.57648991,77.19664995,0,"186, Sarojini Nagar Market, Sarojini Nagar, New Delhi",1632,60000009,Amar Jyoti,New Delhi,28.57648991,77.19664995,0,"186, Sarojini Nagar Market, Sarojini Nagar, New Delhi"
115,60000009,Lanterns Kitchen & Bar,New Delhi,28.64316568,77.1777967,0,"163-164, Rajendra Bhawan, Near Rachna Picture Hall, Rajendra Place, New Delhi",1641,60000009,Lanterns Kitchen & Bar,New Delhi,28.64316568,77.1777967,0,"163-164, Rajendra Bhawan, Near Rachna Picture Hall, Rajendra Place, New Delhi"
116,60000009,The Creative Kitchen - Radisson Noida,Noida,28.6037907,77.3497156,201307,"Radisson Noida, C Block, Sector 55, Noida",1669,60000009,The Creative Kitchen - Radisson Noida,Noida,28.6037907,77.3497156,201307,"Radisson Noida, C Block, Sector 55, Noida"
117,60000009,New Town Cafe - Park Plaza,Gurgaon,28.4593323,77.0757982,122002,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",1670,60000009,New Town Cafe - Park Plaza,Gurgaon,28.4593323,77.0757982,122002,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon"
118,60000009,Al Qureshi's,New Delhi,28.52774326,77.24702518,0,"8, Narmada Shopping Complex, Alaknanda, New Delhi",1676,60000009,Al Qureshi's,New Delhi,28.52774326,77.24702518,0,"8, Narmada Shopping Complex, Alaknanda, New Delhi"
119,60000009,Republic of Chicken,Gurgaon,28.462315718800003,77.08705455,0,"A-128, Lower Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon",1710,60000009,Republic of Chicken,Gurgaon,28.462315718800003,77.08705455,0,"A-128, Lower Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon"
120,60000009,Republic of Chicken,New Delhi,28.5366745,77.2531889,0,"12 & 13, DDA, Market 2, Chittaranjan Park, New Delhi",1712,60000009,Republic of Chicken,New Delhi,28.5366745,77.2531889,0,"12 & 13, DDA, Market 2, Chittaranjan Park, New Delhi"
121,60000009,Republic of Chicken,Faridabad,28.48069394,77.31066998,0,"106, Huda Market, Sector 37, Faridabad",1715,60000009,Republic of Chicken,Faridabad,28.48069394,77.31066998,0,"106, Huda Market, Sector 37, Faridabad"
122,60000010,BSGulati's Punjabi Swad,Noida,28.57040175,77.3261309,0,"G-8/3, Savitri Market, Sector 18, Noida",1735,60000010,BSGulati's Punjabi Swad,Noida,28.57040175,77.3261309,0,"G-8/3, Savitri Market, Sector 18, Noida"
123,60000010,Bikanervala,Ghaziabad,28.653289005500003,77.34291047,0,"28/3/4, Site 4, Dabur Mohan Nagar Link Road, Sahibabad, Ghaziabad",1751,60000010,Bikanervala,Ghaziabad,28.653289005500003,77.34291047,0,"28/3/4, Site 4, Dabur Mohan Nagar Link Road, Sahibabad, Ghaziabad"
124,60000010,Rainbows,New Delhi,28.565849458200002,77.19905622,0,"Shop 2, AB-6, Community Center, Safdarjung Enclave, Safdarjung, New Delhi",1774,60000010,Rainbows,New Delhi,28.565849458200002,77.19905622,0,"Shop 2, AB-6, Community Center, Safdarjung Enclave, Safdarjung, New Delhi"
125,60000010,Rajinder Da Dhaba,New Delhi,28.56544722,77.19927415,0,"AB-14, Safdarjung Enclave Market, Safdarjung, New Delhi",1777,60000010,Rajinder Da Dhaba,New Delhi,28.56544722,77.19927415,0,"AB-14, Safdarjung Enclave Market, Safdarjung, New Delhi"
126,60000010,Sattvik,New Delhi,28.529014905500002,77.21960664,110017,"S-5, 2nd Floor, Select Citywalk Mall, Saket, New Delhi",1795,60000010,Sattvik,New Delhi,28.529014905500002,77.21960664,110017,"S-5, 2nd Floor, Select Citywalk Mall, Saket, New Delhi"
127,60000010,Tonino,New Delhi,28.50380063,77.17078708,0,"76/27, Near Andheria More, Near Metro Pillar 38, MG Road, New Delhi",1799,60000010,Tonino,New Delhi,28.50380063,77.17078708,0,"76/27, Near Andheria More, Near Metro Pillar 38, MG Road, New Delhi"
128,60000010,Veda,New Delhi,28.63489557,77.21810762,0,"H-27, Outer Circle, Connaught Place, New Delhi",1800,60000010,Veda,New Delhi,28.63489557,77.21810762,0,"H-27, Outer Circle, Connaught Place, New Delhi"
129,60000010,Berco's,Faridabad,28.46990736,77.3072971,0,"Shop R-2, 3rd Floor, Crown Interiorz Mall, Sector 35, Faridabad",1804,60000010,Berco's,Faridabad,28.46990736,77.3072971,0,"Shop R-2, 3rd Floor, Crown Interiorz Mall, Sector 35, Faridabad"
130,60000010,Berco's,New Delhi,28.724197857399997,77.11354404689999,0,"Metro Walk Mall, GA-06, Rohini, New Delhi",1806,60000010,Berco's,New Delhi,28.724197857399997,77.11354404689999,0,"Metro Walk Mall, GA-06, Rohini, New Delhi"
131,60000010,Miglani,Faridabad,28.42798014,77.31929395350001,0,"28-29 Chowk, Link Road, Old Faridabad, Sector 29, Faridabad",1813,60000010,Miglani,Faridabad,28.42798014,77.31929395350001,0,"28-29 Chowk, Link Road, Old Faridabad, Sector 29, Faridabad"
132,60000010,The All American Diner,New Delhi,28.58921274,77.22566105,(blank),"India Habitat Centre, Lodhi Road, New Delhi",1819,60000010,The All American Diner,New Delhi,28.58921274,77.22566105,(blank),"India Habitat Centre, Lodhi Road, New Delhi"
133,60000010,Chickenette,Faridabad,28.39505621,77.32451152,0,"11 & 12, Main Market, Sector 15, Faridabad",1820,60000010,Chickenette,Faridabad,28.39505621,77.32451152,0,"11 & 12, Main Market, Sector 15, Faridabad"
134,60000010,Bite-N-Sip,New Delhi,28.56786386,77.18848832,110066,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",1862,60000010,Bite-N-Sip,New Delhi,28.56786386,77.18848832,110066,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi"
135,60000010,Frontier - The Ashok,New Delhi,28.5958612,77.19612993300001,0,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi",1898,60000010,Frontier - The Ashok,New Delhi,28.5958612,77.19612993300001,0,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi"
136,60000010,The Oudh - The Ashok,New Delhi,28.59586002,77.19613127,0,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi",1900,60000010,The Oudh - The Ashok,New Delhi,28.59586002,77.19613127,0,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi"
137,60000010,Bhimsain's Bengali Sweet House,New Delhi,28.62960978,77.23177046,(blank),"27-29, Bengali Market, Mandi House, New Delhi",1914,60000010,Bhimsain's Bengali Sweet House,New Delhi,28.62960978,77.23177046,(blank),"27-29, Bengali Market, Mandi House, New Delhi"
138,60000010,Bikanervala Angan,New Delhi,28.64806416,77.19290759409999,0,"10181, 82, Arya Samaj Road, Karol Bagh, New Delhi",1928,60000010,Bikanervala Angan,New Delhi,28.64806416,77.19290759409999,0,"10181, 82, Arya Samaj Road, Karol Bagh, New Delhi"
139,60000010,Bikanervala,New Delhi,28.63076572,77.13800311,0,"B-225, Phase 1, Industrial Area, Naraina, New Delhi",1974,60000010,Bikanervala,New Delhi,28.63076572,77.13800311,0,"B-225, Phase 1, Industrial Area, Naraina, New Delhi"
140,60000010,Indian Accent,New Delhi,28.59259708,77.23803710189999,0,"The Lodhi, Lodhi Road, New Delhi",2004,60000010,Indian Accent,New Delhi,28.59259708,77.23803710189999,0,"The Lodhi, Lodhi Road, New Delhi"
141,60000010,Hira Sweets,New Delhi,28.63382149,77.28175811,0,"E-60, Vikas Marg, Laxmi Nagar, New Delhi",2008,60000010,Hira Sweets,New Delhi,28.63382149,77.28175811,0,"E-60, Vikas Marg, Laxmi Nagar, New Delhi"
142,60000011,Asia Seven,Gurgaon,28.50286192,77.09742296489999,0,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",2128,60000011,Asia Seven,Gurgaon,28.50286192,77.09742296489999,0,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon"
143,60000011,Green Chick Chop,New Delhi,28.531279794099998,77.15383384,0,"3 & 4, Sector B, Pocket 10, CSC, Vasant Kunj, New Delhi",2135,60000011,Green Chick Chop,New Delhi,28.531279794099998,77.15383384,0,"3 & 4, Sector B, Pocket 10, CSC, Vasant Kunj, New Delhi"
144,60000011,Bakers Oven,Gurgaon,28.45348459,77.05096476,0,"141, Sector 31-32 A, Sector 31, Gurgaon",2180,60000011,Bakers Oven,Gurgaon,28.45348459,77.05096476,0,"141, Sector 31-32 A, Sector 31, Gurgaon"
145,60000011,Giani's,New Delhi,28.680189080599998,77.20843792,0,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi",2267,60000011,Giani's,New Delhi,28.680189080599998,77.20843792,0,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi"
146,60000011,KFC,New Delhi,28.680549697800004,77.20814354720001,0,"38-UA, Bungalow Road, Kamla Nagar, New Delhi",2271,60000011,KFC,New Delhi,28.680549697800004,77.20814354720001,0,"38-UA, Bungalow Road, Kamla Nagar, New Delhi"
147,60000011,Haldiram's,New Delhi,28.634235231399998,77.22226739,0,"L-6, Outer Circle, Connaught Place, New Delhi",2298,60000011,Haldiram's,New Delhi,28.634235231399998,77.22226739,0,"L-6, Outer Circle, Connaught Place, New Delhi"
148,60000011,Haldiram's,New Delhi,28.65675453,77.30194844,0,"G-42-48, Cross River Mall, Karkardooma, New Delhi",2299,60000011,Haldiram's,New Delhi,28.65675453,77.30194844,0,"G-42-48, Cross River Mall, Karkardooma, New Delhi"
149,60000011,Haldiram's,New Delhi,28.542733688000002,77.15551358,0,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",2301,60000011,Haldiram's,New Delhi,28.542733688000002,77.15551358,0,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi"
150,60000011,Haldiram's,Noida,28.618038495100002,77.37438786770001,0,"1A/24, H-Block, Sector 63, Noida",2302,60000011,Haldiram's,Noida,28.618038495100002,77.37438786770001,0,"1A/24, H-Block, Sector 63, Noida"
151,60000011,Haldiram's,Gurgaon,28.50274701,77.09725834,0,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",2303,60000011,Haldiram's,Gurgaon,28.50274701,77.09725834,0,"3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon"
152,60000011,Top Breads,Noida,28.571109601999996,77.32367065,201301,"K 4, Ground Floor, Sector 18, Noida",2336,60000011,Top Breads,Noida,28.571109601999996,77.32367065,201301,"K 4, Ground Floor, Sector 18, Noida"
153,60000011,Apna Dhaba Old,New Delhi,28.63857328,77.07830988,110018,"Shop 27, GG-1, Main Market, Vikaspuri, New Delhi",2363,60000011,Apna Dhaba Old,New Delhi,28.63857328,77.07830988,110018,"Shop 27, GG-1, Main Market, Vikaspuri, New Delhi"
154,60000011,Kohli Dhaba,New Delhi,28.63138165,77.09805764,0,"Shop 3, DDA Market, Jail Road, New Delhi",2399,60000011,Kohli Dhaba,New Delhi,28.63138165,77.09805764,0,"Shop 3, DDA Market, Jail Road, New Delhi"
155,60000011,Thai High,New Delhi,28.5221734,77.18177274,0,"1091/1, Ambawatta Complex, Kalka Das Marg, Mehrauli, New Delhi",2423,60000011,Thai High,New Delhi,28.5221734,77.18177274,0,"1091/1, Ambawatta Complex, Kalka Das Marg, Mehrauli, New Delhi"
156,60000011,Cinnabon,New Delhi,28.54254254,77.15599068,0,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",2436,60000011,Cinnabon,New Delhi,28.54254254,77.15599068,0,"Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi"
157,60000011,28 Capri Italy,New Delhi,28.57280826,77.23029759,0,"28-A, Defence Colony Market, Defence Colony, New Delhi",2437,60000011,28 Capri Italy,New Delhi,28.57280826,77.23029759,0,"28-A, Defence Colony Market, Defence Colony, New Delhi"
158,60000011,Wildfire - Crowne Plaza,Gurgaon,28.467779092399997,77.0599059,0,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon",2443,60000011,Wildfire - Crowne Plaza,Gurgaon,28.467779092399997,77.0599059,0,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon"
159,60000011,Dilli Darbar,New Delhi,28.63003649,77.08179943260001,0,"F 20, UGF, District Centre, Janakpuri, New Delhi",2530,60000011,Dilli Darbar,New Delhi,28.63003649,77.08179943260001,0,"F 20, UGF, District Centre, Janakpuri, New Delhi"
160,60000011,Giani's,New Delhi,28.629759571599998,77.08193287,0,"12, Satyam Cineplex, District Centre, Janakpuri, New Delhi",2533,60000011,Giani's,New Delhi,28.629759571599998,77.08193287,0,"12, Satyam Cineplex, District Centre, Janakpuri, New Delhi"
161,60000011,Cafe 27,New Delhi,28.55367244,77.24085409189999,110048,"26, Level 2, Kailash Colony Market, Kailash Colony, New Delhi",2583,60000011,Cafe 27,New Delhi,28.55367244,77.24085409189999,110048,"26, Level 2, Kailash Colony Market, Kailash Colony, New Delhi"
162,60000012,Tikka Town,New Delhi,28.54277757,77.15555314,0,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",2615,60000012,Tikka Town,New Delhi,28.54277757,77.15555314,0,"Food Court, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi"
163,60000012,Mamagoto,New Delhi,28.60048578,77.22742025,0,"53, 1st Floor, Middle Lane, Khan Market, New Delhi",2632,60000012,Mamagoto,New Delhi,28.60048578,77.22742025,0,"53, 1st Floor, Middle Lane, Khan Market, New Delhi"
164,60000012,Tsui Wong,New Delhi,28.64455892,77.1739313,110008,"23/1, East Patel Nagar Market, East Patel Nagar, New Delhi",2635,60000012,Tsui Wong,New Delhi,28.64455892,77.1739313,110008,"23/1, East Patel Nagar Market, East Patel Nagar, New Delhi"
165,60000012,Whipped,New Delhi,28.53878047,77.24006116390001,110048,"E-556, Greater Kailash (GK) 2, New Delhi",2649,60000012,Whipped,New Delhi,28.53878047,77.24006116390001,110048,"E-556, Greater Kailash (GK) 2, New Delhi"
166,60000012,Pickwicks - The Claridges,New Delhi,28.6005756,77.217019,(blank),"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",2674,60000012,Pickwicks - The Claridges,New Delhi,28.6005756,77.217019,(blank),"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi"
167,60000012,Sevilla - The Claridges,New Delhi,28.6003355,77.2169236,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",2675,60000012,Sevilla - The Claridges,New Delhi,28.6003355,77.2169236,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi"
168,60000012,Mocha Arthouse,New Delhi,28.54296636,77.15602387,0,"167, Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",2677,60000012,Mocha Arthouse,New Delhi,28.54296636,77.15602387,0,"167, Ground Floor, DLF Promenade Mall, Vasant Kunj, New Delhi"
169,60000012,Jade - The Claridges,New Delhi,28.6003477,77.2169209,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011",2681,60000012,Jade - The Claridges,New Delhi,28.6003477,77.2169209,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011"
170,60000012,Dhaba - The Claridges,New Delhi,28.6002826,77.2168303,0,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",2682,60000012,Dhaba - The Claridges,New Delhi,28.6002826,77.2168303,0,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi"
171,60000012,Aura - The Claridges,New Delhi,28.6003899,77.2169598,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",2683,60000012,Aura - The Claridges,New Delhi,28.6003899,77.2169598,110011,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi"
172,60000012,Ye Old Bakery - The Claridges,New Delhi,28.6003652,77.2169587,(blank),"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011",2684,60000012,Ye Old Bakery - The Claridges,New Delhi,28.6003652,77.2169587,(blank),"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011"
173,60000012,House of Ming - The Taj Mahal Hotel,New Delhi,28.60493,77.2243021,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",2689,60000012,House of Ming - The Taj Mahal Hotel,New Delhi,28.60493,77.2243021,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi"
174,60000012,Machan - The Taj Mahal Hotel,New Delhi,28.6049254,77.2243027,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",2690,60000012,Machan - The Taj Mahal Hotel,New Delhi,28.6049254,77.2243027,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi"
175,60000012,Varq - The Taj Mahal Hotel,New Delhi,28.6050701,77.2240377,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",2693,60000012,Varq - The Taj Mahal Hotel,New Delhi,28.6050701,77.2240377,0,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi"
176,60000012,Masala Art - Taj Palace,New Delhi,28.59502427,77.17186063529999,0,"2, Taj Palace, Sardar Patel Marg, Chanakyapuri, New Delhi",2700,60000012,Masala Art - Taj Palace,New Delhi,28.59502427,77.17186063529999,0,"2, Taj Palace, Sardar Patel Marg, Chanakyapuri, New Delhi"
177,60000012,Orient Express - Taj Palace,New Delhi,28.59500543,77.17182543130001,0,"Taj Palace, 2 Sardar Patel Marg, Chanakyapuri, New Delhi",2701,60000012,Orient Express - Taj Palace,New Delhi,28.59500543,77.17182543130001,0,"Taj Palace, 2 Sardar Patel Marg, Chanakyapuri, New Delhi"
178,60000012,Cilantro - Trident Gurgaon,Gurgaon,28.502330978499998,77.08920568229999,0,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon",2708,60000012,Cilantro - Trident Gurgaon,Gurgaon,28.502330978499998,77.08920568229999,0,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon"
179,60000012,Saffron - Trident Gurgaon,Gurgaon,28.502331567800002,77.08920702340001,0,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon",2709,60000012,Saffron - Trident Gurgaon,Gurgaon,28.502331567800002,77.08920702340001,0,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon"
180,60000012,1911 - The Imperial,New Delhi,28.62501738,77.21908528,110001,"The Imperial, Janpath, New Delhi",2724,60000012,1911 - The Imperial,New Delhi,28.62501738,77.21908528,110001,"The Imperial, Janpath, New Delhi"
181,60000012,The Spice Route - The Imperial,New Delhi,28.625023268899998,77.2190873,0,"The Imperial, Janpath, New Delhi",2725,60000012,The Spice Route - The Imperial,New Delhi,28.625023268899998,77.2190873,0,"The Imperial, Janpath, New Delhi"
182,60000013,San Gimignano - The Imperial,New Delhi,28.625024740300002,77.21913389859999,110001,"The Imperial, Janpath, New Delhi",2727,60000013,San Gimignano - The Imperial,New Delhi,28.625024740300002,77.21913389859999,110001,"The Imperial, Janpath, New Delhi"
183,60000013,Daniell's Tavern - The Imperial,New Delhi,28.62505299,77.21913122,0,"The Imperial, Janpath, New Delhi",2728,60000013,Daniell's Tavern - The Imperial,New Delhi,28.62505299,77.21913122,0,"The Imperial, Janpath, New Delhi"
184,60000013,Dakshin - Sheraton New Delhi Hotel,New Delhi,28.52700183,77.21542172,0,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",2739,60000013,Dakshin - Sheraton New Delhi Hotel,New Delhi,28.52700183,77.21542172,0,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi"
185,60000013,Pan Asian - Sheraton New Delhi Hotel,New Delhi,28.527030105599998,77.21545156090001,110017,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",2741,60000013,Pan Asian - Sheraton New Delhi Hotel,New Delhi,28.527030105599998,77.21545156090001,110017,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi"
186,60000013,Bukhara - ITC Maurya,New Delhi,28.59792182,77.17324533,0,"ITC Maurya, Chanakyapuri, New Delhi",2742,60000013,Bukhara - ITC Maurya,New Delhi,28.59792182,77.17324533,0,"ITC Maurya, Chanakyapuri, New Delhi"
187,60000013,Dum-Pukht - ITC Maurya,New Delhi,28.59791888,77.17325035479999,0,"ITC Maurya, Chanakyapuri, New Delhi",2744,60000013,Dum-Pukht - ITC Maurya,New Delhi,28.59791888,77.17325035479999,0,"ITC Maurya, Chanakyapuri, New Delhi"
